Id,SalePrice
2041,293710.88
2042,203806.44
2043,176217.19
2044,170622.33
2045,213996.52
2046,142523.19
2047,145233.2
2048,137983.89
2049,141224.3
2050,182221.8
2051,106051.6
2052,130655.85
2053,147368.02
2054,84895.75
2055,162020.73
2056,142341.31
2057,122103.06
2058,223251.11
2059,131833.14
2060,173564.64
2061,177726.36
2062,134408.08
2063,113214.78
2064,138444.17
2065,114629.54
2066,167429.94
2067,121246.125
2068,145967.45
2069,85260.54
2070,110946.91
2071,96295.58
2072,135047.02
2073,141336.27
2074,185536.19
2075,144974.7
2076,121921.54
2077,155163.14
2078,127904.71
2079,134424.1
2080,117505.46
2081,122190.42
2082,126001.62
2083,145262.7
2084,114559.05
2085,120629.65
2086,111209.19
2087,121467.99
2088,98058.69
2089,81037.445
2090,130397.43
2091,121845.98
2092,126903.18
2093,115217.42
2094,118923.586
2095,144126.22
2096,78623.26
2097,96492.4
2098,144415.56
2099,55116.734
2100,88693.71
2101,116246.41
2102,123902.36
2103,101567.766
2104,140127.97
2105,124279.28
2106,63588.34
2107,223608.66
2108,116370.63
2109,110743.305
2110,126602.664
2111,146965.33
2112,144057.1
2113,117506.81
2114,108494.71
2115,158776.55
2116,117160.375
2117,149798.39
2118,121558.375
2119,106989.13
2120,118286.65
2121,110302.4
2122,111837.12
2123,86064.65
2124,164558.22
2125,130012.62
2126,142915.03
2127,158752.31
2128,124546.0
2129,94911.664
2130,134312.36
2131,138446.69
2132,121908.516
2133,124399.17
2134,125238.016
2135,94874.28
2136,78085.17
2137,110980.664
2138,134707.95
2139,150643.78
2140,142055.97
2141,139168.95
2142,129231.37
2143,138876.86
2144,113700.06
2145,138029.84
2146,164064.61
2147,133359.17
2148,138951.98
2149,143058.64
2150,229550.16
2151,112303.32
2152,166218.11
2153,165146.38
2154,105681.266
2155,131650.72
2156,264571.7
2157,235973.61
2158,234762.17
2159,205532.88
2160,165810.27
2161,246023.95
2162,334389.66
2163,345740.5
2164,251107.1
2165,193204.77
2166,149260.34
2167,219637.78
2168,201380.34
2169,195399.06
2170,222940.03
2171,146869.5
2172,133556.95
2173,169962.33
2174,225924.06
2175,296937.62
2176,319853.47
2177,233836.2
2178,210098.16
2179,141813.69
2180,221655.33
2181,184343.23
2182,223595.22
2183,187729.67
2184,122156.41
2185,119311.64
2186,147132.78
2187,153853.06
2188,151412.62
2189,244552.11
2190,79748.52
2191,83544.734
2192,94325.05
2193,100058.73
2194,98830.97
2195,112775.984
2196,101617.95
2197,115977.1
2198,155442.05
2199,168981.94
2200,142580.28
2201,136617.55
2202,210948.61
2203,132465.16
2204,179184.69
2205,111187.45
2206,138075.39
2207,208051.23
2208,245871.5
2209,219501.67
2210,111261.27
2211,113475.945
2212,112579.33
2213,104502.45
2214,127557.8
2215,105205.42
2216,153040.3
2217,69983.14
2218,65270.734
2219,65797.84
2220,66815.14
2221,305784.03
2222,262302.28
2223,308128.22
2224,209745.8
2225,127709.086
2226,186233.77
2227,207751.64
2228,273053.9
2229,246921.14
2230,159878.45
2231,215646.53
2232,179954.64
2233,176112.36
2234,244013.48
2235,223673.9
2236,262955.78
2237,370395.5
2238,205821.61
2239,110231.734
2240,163840.4
2241,152534.69
2242,125553.01
2243,125718.71
2244,100064.45
2245,96460.75
2246,142232.61
2247,105267.34
2248,125082.36
2249,124758.44
2250,134510.12
2251,104809.055
2252,172997.16
2253,148759.56
2254,170026.2
2255,191156.84
2256,182828.44
2257,209014.98
2258,166802.17
2259,176786.62
2260,146526.05
2261,186353.69
2262,200191.23
2263,359106.16
2264,439434.2
2265,172259.61
2266,286518.5
2267,364002.97
2268,388004.25
2269,150349.12
2270,193655.25
2271,218519.19
2272,195011.5
2273,165863.58
2274,178713.16
2275,166506.39
2276,192907.23
2277,183581.64
2278,147942.53
2279,125667.04
2280,119212.56
2281,167094.8
2282,184621.56
2283,101027.74
2284,106296.63
2285,141114.58
2286,126677.78
2287,350300.03
2288,274521.88
2289,385858.8
2290,449294.7
2291,324825.66
2292,423970.97
2293,424703.88
2294,421872.47
2295,443156.6
2296,293694.06
2297,311568.62
2298,317881.1
2299,398878.0
2300,340915.97
2301,287423.84
2302,247199.39
2303,243841.83
2304,245766.48
2305,185616.02
2306,183907.05
2307,188534.53
2308,222346.58
2309,281630.25
2310,212792.56
2311,189498.22
2312,176164.42
2313,174559.28
2314,174571.27
2315,175694.14
2316,183918.97
2317,185910.08
2318,176400.8
2319,178418.22
2320,188930.16
2321,242994.95
2322,169311.34
2323,182936.58
2324,168496.9
2325,216264.8
2326,164950.08
2327,208022.27
2328,226894.64
2329,188918.98
2330,180300.78
2331,358668.03
2332,388116.38
2333,328685.94
2334,244917.36
2335,264596.9
2336,330572.38
2337,202217.12
2338,276729.3
2339,224128.28
2340,399939.22
2341,216655.58
2342,238998.7
2343,228036.77
2344,219281.6
2345,244334.38
2346,216666.1
2347,194222.88
2348,242139.73
2349,174980.31
2350,285222.2
2351,255387.6
2352,256496.25
2353,246029.12
2354,128381.805
2355,142319.86
2356,150689.62
2357,197061.23
2358,191994.34
2359,127865.805
2360,115307.45
2361,147233.84
2362,281614.4
2363,141433.61
2364,152992.58
2365,227610.48
2366,189298.61
2367,226645.5
2368,210963.5
2369,227366.64
2370,164572.19
2371,168391.38
2372,181659.44
2373,265722.47
2374,314676.03
2375,254133.92
2376,279150.9
2377,321807.62
2378,146608.8
2379,200370.39
2380,145998.78
2381,161398.3
2382,196243.39
2383,205780.78
2384,242028.92
2385,160879.97
2386,138175.5
2387,139529.1
2388,94877.55
2389,121271.56
2390,148842.44
2391,140070.92
2392,116629.39
2393,171933.98
2394,144355.67
2395,205017.42
2396,147003.05
2397,221244.78
2398,130089.03
2399,62639.64
2400,60180.062
2401,105564.02
2402,139657.95
2403,138217.42
2404,153491.95
2405,155776.52
2406,140626.9
2407,125570.734
2408,146961.98
2409,126457.02
2410,166003.94
2411,120813.51
2412,149910.58
2413,135008.66
2414,134044.39
2415,136412.77
2416,125524.625
2417,136576.38
2418,125095.96
2419,128239.37
2420,126972.78
2421,148037.94
2422,113928.76
2423,114737.164
2424,153095.9
2425,213169.12
2426,131353.25
2427,132101.84
2428,173676.39
2429,118304.59
2430,131645.44
2431,111338.234
2432,142324.33
2433,144716.25
2434,142900.31
2435,146505.94
2436,105998.62
2437,104980.125
2438,128360.76
2439,108906.35
2440,119317.78
2441,100830.04
2442,100808.79
2443,120828.266
2444,125098.12
2445,79318.305
2446,132146.19
2447,185533.36
2448,138960.45
2449,106284.06
2450,147667.23
2451,127518.99
2452,194186.56
2453,94209.62
2454,121173.08
2455,116657.66
2456,135115.56
2457,120940.31
2458,115627.24
2459,110636.266
2460,130997.836
2461,117076.484
2462,137149.5
2463,122687.625
2464,174826.36
2465,133102.38
2466,117022.69
2467,143131.77
2468,78451.66
2469,78056.43
2470,187863.45
2471,198110.44
2472,166257.11
2473,120696.86
2474,84835.77
2475,225878.84
2476,113560.39
2477,126800.586
2478,150635.45
2479,106235.414
2480,148992.42
2481,126162.15
2482,127539.664
2483,112489.41
2484,125460.48
2485,122159.2
2486,153115.62
2487,177710.75
2488,150224.72
2489,137724.25
2490,148486.45
2491,90421.39
2492,177369.6
2493,148004.62
2494,155481.9
2495,92757.44
2496,257934.17
2497,154551.58
2498,114924.64
2499,87191.75
2500,131782.73
2501,136233.48
2502,150076.22
2503,99833.4
2504,171534.36
2505,223234.92
2506,258497.6
2507,286301.1
2508,256926.14
2509,216538.05
2510,221877.83
2511,176737.25
2512,204524.5
2513,216505.2
2514,240146.1
2515,150042.45
2516,167112.98
2517,140891.1
2518,156343.11
2519,217000.28
2520,213804.14
2521,191057.89
2522,218487.31
2523,124330.98
2524,133196.73
2525,149886.84
2526,134149.27
2527,115208.195
2528,126553.66
2529,132196.11
2530,110012.56
2531,250007.19
2532,224659.66
2533,196474.64
2534,228954.38
2535,320486.72
2536,238123.95
2537,227986.98
2538,184861.34
2539,190559.45
2540,172012.2
2541,181180.53
2542,168175.86
2543,128288.43
2544,119525.51
2545,139452.72
2546,135335.83
2547,137703.5
2548,153410.88
2549,162023.67
2550,506175.53
2551,141182.83
2552,121436.37
2553,80150.03
2554,105521.14
2555,110403.33
2556,104790.266
2557,112372.53
2558,161388.45
2559,132011.55
2560,137139.17
2561,131389.2
2562,126477.27
2563,147115.67
2564,192398.69
2565,129500.93
2566,154005.58
2567,126706.67
2568,184413.56
2569,203231.16
2570,110046.97
2571,177200.52
2572,156479.9
2573,208504.1
2574,256663.12
2575,129369.97
2576,123818.73
2577,150162.4
2578,84164.414
2579,65046.156
2580,110254.555
2581,114195.06
2582,105909.3
2583,260362.08
2584,169269.36
2585,176486.27
2586,206623.81
2587,195295.67
2588,141629.06
2589,147638.66
2590,213680.83
2591,206922.77
2592,216207.27
2593,250861.27
2594,178589.47
2595,196317.31
2596,325594.47
2597,185186.02
2598,280815.2
2599,297901.44
2600,127948.99
2601,146941.38
2602,83325.445
2603,94551.38
2604,84951.95
2605,80636.19
2606,148694.05
2607,190882.5
2608,209623.22
2609,164616.3
2610,108685.26
2611,117914.19
2612,152689.98
2613,132522.16
2614,132616.84
2615,156500.8
2616,139088.0
2617,177481.1
2618,179369.17
2619,207016.11
2620,188069.44
2621,178190.86
2622,183454.75
2623,250860.06
2624,313872.2
2625,293482.1
2626,174032.38
2627,168947.94
2628,449875.66
2629,472692.9
2630,325836.16
2631,442727.8
2632,439555.7
2633,295452.66
2634,388704.97
2635,158155.11
2636,184414.25
2637,179305.55
2638,253660.81
2639,184713.48
2640,148208.58
2641,106570.695
2642,186222.39
2643,99528.24
2644,122912.48
2645,101195.234
2646,91902.37
2647,98026.15
2648,147732.88
2649,146486.5
2650,143762.72
2651,144844.52
2652,414278.88
2653,252397.8
2654,239056.61
2655,397015.75
2656,307592.4
2657,337780.7
2658,290001.28
2659,291850.47
2660,355574.22
2661,336492.38
2662,339743.66
2663,287100.56
2664,277549.72
2665,321039.16
2666,287552.44
2667,166102.11
2668,182859.47
2669,173650.72
2670,268875.22
2671,183667.1
2672,188153.75
2673,212681.39
2674,205674.83
2675,163148.27
2676,188585.78
2677,193660.4
2678,252176.94
2679,272495.16
2680,283484.47
2681,397119.88
2682,328440.28
2683,469194.7
2684,318820.12
2685,330828.2
2686,260942.78
2687,331792.8
2688,219810.66
2689,204635.52
2690,442751.44
2691,189665.08
2692,130382.516
2693,191708.55
2694,123762.07
2695,197736.69
2696,190638.36
2697,190496.6
2698,191266.98
2699,169841.61
2700,154945.9
2701,154333.16
2702,116002.21
2703,125267.875
2704,138773.19
2705,116115.664
2706,119064.984
2707,128811.54
2708,135098.42
2709,100303.59
2710,123600.7
2711,269210.06
2712,381079.84
2713,166537.69
2714,149683.72
2715,171738.64
2716,148026.78
2717,183016.66
2718,228692.52
2719,157091.75
2720,174594.4
2721,139290.83
2722,164507.08
2723,148927.2
2724,129394.65
2725,135654.6
2726,145557.94
2727,174770.33
2728,175402.0
2729,150074.22
2730,144950.66
2731,127564.98
2732,126091.05
2733,157368.11
2734,150087.23
2735,136367.11
2736,141721.88
2737,124537.7
2738,136100.36
2739,161900.4
2740,136867.4
2741,146075.66
2742,151765.94
2743,147597.97
2744,153802.6
2745,140355.86
2746,139960.2
2747,141787.17
2748,112692.66
2749,128795.31
2750,138028.52
2751,136257.39
2752,189637.6
2753,148197.12
2754,226183.42
2755,132637.08
2756,88750.57
2757,69095.49
2758,85239.32
2759,151063.86
2760,120689.5
2761,143429.11
2762,144786.92
2763,191009.8
2764,140837.89
2765,299992.3
2766,137868.14
2767,88959.625
2768,130496.22
2769,126518.89
2770,143325.6
2771,113637.734
2772,116348.1
2773,151267.42
2774,139941.39
2775,111856.96
2776,133672.4
2777,147368.7
2778,99183.83
2779,122562.73
2780,103446.92
2781,95791.73
2782,97501.79
2783,96460.195
2784,123914.77
2785,132124.02
2786,72368.65
2787,123484.88
2788,75548.76
2789,178698.0
2790,94179.164
2791,117762.48
2792,59592.562
2793,171047.73
2794,101833.414
2795,119623.93
2796,97446.2
2797,203773.0
2798,109014.32
2799,117515.766
2800,72668.25
2801,110941.82
2802,136117.5
2803,171962.84
2804,130362.125
2805,98442.0
2806,82984.836
2807,160057.25
2808,148065.17
2809,139085.08
2810,134515.9
2811,162294.16
2812,146746.58
2813,167396.11
2814,174089.8
2815,103200.58
2816,237476.47
2817,142410.02
2818,125893.4
2819,158305.11
2820,137028.05
2821,111782.945
2822,203719.17
2823,278146.7
2824,183436.03
2825,142295.56
2826,133988.4
2827,143355.95
2828,202530.55
2829,195146.75
2830,226447.58
2831,173664.97
2832,253426.75
2833,290775.56
2834,207760.36
2835,215149.42
2836,195408.39
2837,149436.4
2838,151653.66
2839,180287.72
2840,204070.75
2841,207449.92
2842,225373.61
2843,144204.72
2844,156793.0
2845,121371.52
2846,209673.39
2847,196924.47
2848,211330.8
2849,199254.7
2850,281111.28
2851,228121.81
2852,229963.84
2853,237133.83
2854,140151.48
2855,199535.17
2856,200389.88
2857,187827.62
2858,195773.62
2859,133215.16
2860,127466.82
2861,129758.82
2862,198122.16
2863,123680.766
2864,243502.98
2865,138491.33
2866,134917.52
2867,98756.73
2868,97721.68
2869,115835.516
2870,137320.3
2871,81054.06
2872,52112.258
2873,99167.18
2874,143716.64
2875,123874.96
2876,158335.61
2877,132957.75
2878,166384.97
2879,140281.45
2880,97817.61
2881,145861.28
2882,172652.69
2883,195087.38
2884,194567.52
2885,191575.31
2886,231768.8
2887,91791.74
2888,131840.44
2889,65885.24
2890,83825.58
2891,137054.33
2892,51994.21
2893,84860.695
2894,53641.77
2895,288473.4
2896,273237.56
2897,207586.69
2898,155203.4
2899,211904.16
2900,157814.77
2901,186583.08
2902,182560.12
2903,338752.7
2904,345856.56
2905,84635.77
2906,206801.42
2907,109417.62
2908,136345.0
2909,151262.1
2910,81324.13
2911,80163.336
2912,145671.11
2913,85783.984
2914,75483.0
2915,81706.62
2916,83890.04
2917,152884.5
2918,118958.63
2919,222301.42
